Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-02-23 00:00:00-03:00,63.0254072690537,63.78263532365877,62.092721613690486,62.22200393676758,42133700,0.0,0.0
2024-02-26 00:00:00-03:00,61.446311150730175,61.45554761551126,60.43974785034247,60.7167854309082,33864400,0.0,0.0
2024-02-27 00:00:00-03:00,61.409370643950034,62.48980449672455,61.280088322012475,62.314353942871094,28141800,0.0,0.0
2024-02-28 00:00:00-03:00,61.68640844610796,62.074255413361904,61.25238620140839,61.63099670410156,20331500,0.0,0.0
2024-02-29 00:00:00-03:00,61.455549310700285,62.31435737971339,61.40013756584366,61.86186218261719,20717000,0.0,0.0
2024-03-01 00:00:00-03:00,61.76952088919607,61.92650557365725,61.28933037044458,61.760284423828125,22423300,0.0,0.0
2024-03-04 00:00:00-03:00,61.824925687013156,62.05578800406004,61.307796351342944,61.62177276611328,13148000,0.0,0.0
2024-03-05 00:00:00-03:00,60.947646595314545,61.215447706100576,60.578265509907666,60.80912780761719,24436500,0.0,0.0
2024-03-06 00:00:00-03:00,61.1508051534288,61.944972003111616,61.10462987679406,61.64023208618164,33510700,0.0,0.0
2024-03-07 00:00:00-03:00,62.295885738532085,62.4805798162779,61.37243648587903,61.42784118652344,19036200,0.0,0.0
2024-03-08 00:00:00-03:00,61.132333030543926,61.85262931060815,60.85530250315751,60.95688247680664,23188200,0.0,0.0
2024-03-11 00:00:00-03:00,59.82104034713865,59.82104034713865,58.84218641204456,59.063812255859375,58622400,0.0,0.0
2024-03-12 00:00:00-03:00,60.162235391984204,60.36483343926594,58.522148075347154,58.695804595947266,44680100,2.738548,0.0
2024-03-13 00:00:00-03:00,58.46425802898944,59.226416750631195,58.165185789545056,59.07205581665039,32769200,0.0,0.0
2024-03-14 00:00:00-03:00,58.94663927523783,58.98523043067408,58.049415152748246,58.319549560546875,30085800,0.0,0.0
2024-03-15 00:00:00-03:00,57.981883279481394,58.11695232539196,57.2679652952301,57.653865814208984,57064200,0.0,0.0
2024-03-18 00:00:00-03:00,58.35813868344861,58.85016301723128,57.89505219485254,58.75368881225586,21371000,0.0,0.0
2024-03-19 00:00:00-03:00,59.55443655442087,59.86315843461145,59.13959083786693,59.23606872558594,16888900,0.0,0.0
2024-03-20 00:00:00-03:00,59.24571431175113,59.64126444834119,58.772981865458085,59.63161849975586,18210000,0.0,0.0
2024-03-21 00:00:00-03:00,60.229767321961404,60.42271941802377,59.41937146270355,59.48690414428711,18445500,0.0,0.0
2024-03-22 00:00:00-03:00,59.33254114474839,59.39042787563507,58.782630082217466,58.80192565917969,11058400,0.0,0.0
2024-03-25 00:00:00-03:00,58.86945813116843,59.15888442407287,58.51249915926144,58.67650604248047,10478200,0.0,0.0
2024-03-26 00:00:00-03:00,58.18448216237446,58.3870802009483,57.48985610982985,57.93364334106445,27142700,0.0,0.0
2024-03-27 00:00:00-03:00,57.69245540405689,58.53179278231279,57.58633156813561,58.46426010131836,23927000,0.0,0.0
2024-03-28 00:00:00-03:00,58.483555503929836,58.93699237232688,57.95294000616494,58.6861572265625,18467000,0.0,0.0
2024-04-01 00:00:00-03:00,59.42901719486505,59.71844717803164,58.85016458904209,59.06241226196289,16740100,0.0,0.0
2024-04-02 00:00:00-03:00,59.207123225380826,60.26835790349376,59.13959054444015,59.75703430175781,22583000,0.0,0.0
2024-04-03 00:00:00-03:00,59.20712122123602,59.4676059875849,58.416020973919416,58.898399353027344,22319900,0.0,0.0
2024-04-04 00:00:00-03:00,58.753690395635154,59.129944957536175,58.04941469536568,58.242366790771484,22990500,0.0,0.0
2024-04-05 00:00:00-03:00,58.15553621037707,58.34848829808055,57.509150948863635,57.60562515258789,15379000,0.0,0.0
2024-04-08 00:00:00-03:00,58.94663838970864,60.90509717574324,58.65721208879495,60.750736236572266,40281300,0.0,0.0
2024-04-09 00:00:00-03:00,61.38747435732107,61.61901392137345,59.82456573881993,60.34553527832031,37026100,0.0,0.0
2024-04-10 00:00:00-03:00,60.13329180056365,60.24906158357025,59.26500922737648,59.42901611328125,21206800,0.0,0.0
2024-04-11 00:00:00-03:00,59.61232266610739,59.92104454308221,59.168535427987976,59.67985534667969,16338700,0.0,0.0
2024-04-12 00:00:00-03:00,60.58672571463104,61.146286419710734,59.24571436451567,59.45796203613281,25740900,0.0,0.0
2024-04-15 00:00:00-03:00,60.104347212575426,60.634962710420794,59.77632975713837,59.805274963378906,28567300,0.0,0.0
2024-04-16 00:00:00-03:00,58.975582146279066,59.4290153238043,58.56073644240672,59.274654388427734,29973800,0.0,0.0
2024-04-17 00:00:00-03:00,60.81826748385804,61.23311318814926,59.77632840882288,59.921043395996094,34220700,0.0,0.0
2024-04-18 00:00:00-03:00,60.48060010123223,60.50954530667343,59.72809100435046,60.14293670654297,19932500,0.0,0.0
2024-04-19 00:00:00-03:00,60.04646468935842,61.31029373858642,59.90174969764669,61.126991271972656,32882400,0.0,0.0
2024-04-22 00:00:00-03:00,60.8086191831515,61.33923836087069,60.10434716938931,61.09804916381836,27171200,0.0,0.0
2024-04-23 00:00:00-03:00,60.45165880742419,60.86650451120451,59.824565437452534,60.56742858886719,23160500,0.0,0.0
2024-04-24 00:00:00-03:00,61.319942474365234,61.83125871160195,60.924392340403564,61.319942474365234,25212800,0.0,0.0
2024-04-25 00:00:00-03:00,60.470955511273246,60.81826854232955,59.72809234601506,60.02716827392578,27231000,0.0,0.0
2024-04-26 00:00:00-03:00,60.02716827392578,60.02716827392578,60.02716827392578,60.02716827392578,0,0.0,0.0
2024-04-29 00:00:00-03:00,60.663908290466985,61.69619776653314,60.58672598035675,61.6479606628418,18487200,0.0,0.0
2024-04-30 00:00:00-03:00,61.26205773410722,61.49360098894999,60.71214664414274,61.0594596862793,15597400,0.0,0.0
2024-05-02 00:00:00-03:00,61.45500759797066,61.98562309071174,60.99192478538272,61.66725158691406,17852900,0.0,0.0
2024-05-03 00:00:00-03:00,61.90843981910158,62.14962901025642,61.117339566534106,61.73478698730469,23681200,0.0,0.0
2024-05-06 00:00:00-03:00,61.95668197501397,62.41976111041137,61.69619720116163,61.9180908203125,13423600,0.0,0.0
2024-05-07 00:00:00-03:00,62.46800010750617,62.882845808045914,62.03386251042246,62.303993225097656,21315200,0.0,0.0
2024-05-08 00:00:00-03:00,61.40676954012391,61.96633023012553,61.34888280935495,61.73478698730469,18245800,0.0,0.0
2024-05-09 00:00:00-03:00,61.647959417594,62.641657718533004,61.5321859547672,62.2364616394043,19672800,0.0,0.0
2024-05-10 00:00:00-03:00,62.468002944004,62.66095136024469,61.898799963736764,62.02421569824219,13705000,0.0,0.0
2024-05-13 00:00:00-03:00,62.4197610754429,62.7574318387641,62.1206888273117,62.39081954956055,14504100,0.0,0.0
2024-05-14 00:00:00-03:00,62.19787280966033,62.46800353917511,61.763727828217,62.352230072021484,13313500,0.0,0.0
2024-05-15 00:00:00-03:00,62.17857232206699,62.361878467974734,61.22346515859389,62.16893005371094,21292100,0.0,0.0
2024-05-16 00:00:00-03:00,62.68990054093848,62.873199329073095,62.13998945551403,62.62236785888672,16647700,0.0,0.0
2024-05-17 00:00:00-03:00,62.95037876058654,64.01160972736034,62.873196453054994,63.84760284423828,32338800,0.0,0.0
2024-05-20 00:00:00-03:00,63.80901492172366,64.2528021717382,63.403818827429134,63.81866455078125,22222300,0.0,0.0
2024-05-21 00:00:00-03:00,64.39751564945453,64.73517905341706,63.57747385111407,63.63535690307617,23042800,0.0,0.0
2024-05-22 00:00:00-03:00,63.67394750734259,64.01161090838556,62.78637303588388,63.13368606567383,17404000,0.0,0.0
2024-05-23 00:00:00-03:00,62.921437915167346,63.09509442873445,62.30399416926435,62.75743103027344,16445800,0.0,0.0
2024-05-24 00:00:00-03:00,62.70919082934611,63.34593383850433,62.61271662324914,62.786373138427734,11731900,0.0,0.0
2024-05-27 00:00:00-03:00,62.62236832569253,62.99862289428711,62.42941254659892,62.99862289428711,5119400,0.0,0.0
2024-05-28 00:00:00-03:00,62.9793208009217,62.98897042956956,61.117339939425555,61.638309478759766,22173900,0.0,0.0
2024-05-29 00:00:00-03:00,61.204167432147294,61.483947775363426,60.75073425824198,61.0112190246582,16496900,0.0,0.0
2024-05-31 00:00:00-03:00,60.67355361888189,61.21381874336546,60.57707941248539,60.97262954711914,23383600,0.0,0.0
2024-06-03 00:00:00-03:00,60.62531799806386,60.634963946837345,59.51584619610054,59.68950271606445,18846500,0.0,0.0
2024-06-04 00:00:00-03:00,59.22641831000611,59.236067938777396,58.56073745473497,59.08170700073242,19865100,0.0,0.0
2024-06-05 00:00:00-03:00,58.94663881078585,59.02382112105022,58.184483738328325,58.242366790771484,18000800,0.0,0.0
2024-06-06 00:00:00-03:00,58.62826942347349,59.16853454020061,58.23271929451855,59.05276107788086,17888300,0.0,0.0
2024-06-07 00:00:00-03:00,58.551086985950015,58.7247434987911,58.14589090949082,58.28095626831055,14822100,0.0,0.0
2024-06-10 00:00:00-03:00,58.464261029542314,59.14924115947629,58.27131261235487,58.91769790649414,14762900,0.0,0.0
2024-06-11 00:00:00-03:00,58.271310750905904,58.88875449879414,57.60562622000668,58.830867767333984,24588400,0.0,0.0
2024-06-12 00:00:00-03:00,59.004525859840705,59.28430621566643,57.79857985740752,58.02047348022461,21969600,0.0,0.0
2024-06-13 00:00:00-03:00,58.19412920335399,58.89840121751541,58.0976549965804,58.6861572265625,13692600,0.0,0.0
2024-06-14 00:00:00-03:00,58.70544845735252,58.73439366326011,58.13624181123717,58.48355484008789,12282100,0.0,0.0
2024-06-17 00:00:00-03:00,57.923996714766304,58.3195468388905,57.73104462684488,58.25201416015625,13976100,0.0,0.0
2024-06-18 00:00:00-03:00,58.22307219538725,58.73439580887659,58.09765645947465,58.52214813232422,12239900,0.0,0.0
2024-06-19 00:00:00-03:00,58.37743070068454,58.92734544699508,58.24236534133828,58.705448150634766,8744100,0.0,0.0
2024-06-20 00:00:00-03:00,58.8984016389521,59.44831271805752,58.676508017581064,59.23606872558594,19497200,0.0,0.0
2024-06-21 00:00:00-03:00,58.87910564010968,59.19747714692166,58.59932896836424,58.6861572265625,39134100,0.0,0.0
2024-06-24 00:00:00-03:00,58.33884310640252,58.92734532541564,58.27131042686872,58.75368881225586,13669000,0.0,0.0
2024-06-25 00:00:00-03:00,58.840518218622606,58.88875532205291,58.15553810099404,58.51250076293945,13962500,0.0,0.0
2024-06-26 00:00:00-03:00,58.9176972164959,59.409725243225026,58.76333627640061,59.23606872558594,17096700,0.0,0.0
2024-06-27 00:00:00-03:00,59.28430661267384,59.39043045043945,58.71509994850338,59.39043045043945,13755300,0.0,0.0
2024-06-28 00:00:00-03:00,59.50619872734133,60.345536098890676,59.467607572722834,60.02716827392578,22429400,0.0,0.0
2024-07-01 00:00:00-03:00,60.49989581299585,61.0980476567147,60.39377198006977,60.91474151611328,20236800,0.0,0.0
2024-07-02 00:00:00-03:00,60.85686175361568,61.10769690660277,60.258709877579605,60.7121467590332,24335300,0.0,0.0
2024-07-03 00:00:00-03:00,61.22346475670625,62.55482647161146,61.21381880815842,61.9180908203125,29884200,0.0,0.0
2024-07-04 00:00:00-03:00,62.36187646680074,62.41975951712039,61.580425845445646,61.60936737060547,7984300,0.0,0.0
2024-07-05 00:00:00-03:00,61.069105643502475,61.599721155615015,60.96298180502893,61.3585319519043,13138400,0.0,0.0
2024-07-08 00:00:00-03:00,60.85686014137915,61.01122108072534,60.461306324033515,60.87615203857422,18662500,0.0,0.0
2024-07-09 00:00:00-03:00,60.750735980256515,61.001571125255374,60.499897155002586,60.798973083496094,9794400,0.0,0.0
2024-07-10 00:00:00-03:00,60.46130600525006,60.53848831464375,59.66055978669338,59.97892761230469,17384000,0.0,0.0
2024-07-11 00:00:00-03:00,60.22011601725715,60.480600787654495,59.660559002527854,59.82456588745117,13413600,0.0,0.0
2024-07-12 00:00:00-03:00,59.88245377400406,60.70249557495117,59.776329938062766,60.70249557495117,13141700,0.0,0.0
2024-07-15 00:00:00-03:00,60.58672483243062,60.953333437997934,60.2201162268633,60.7700309753418,10198000,0.0,0.0
2024-07-16 00:00:00-03:00,60.094701996567714,60.142939100549846,59.207123826224965,60.13329315185547,22363900,0.0,0.0
2024-07-17 00:00:00-03:00,59.69914987915561,59.83421523793627,59.40972358458921,59.57373046875,23145000,0.0,0.0
2024-07-18 00:00:00-03:00,59.52549520614297,59.72809325057573,58.908051443916385,59.0141716003418,20625500,0.0,0.0
2024-07-19 00:00:00-03:00,59.043117064160185,59.21677358307504,58.30989983312968,58.96593475341797,20553900,0.0,0.0
2024-07-22 00:00:00-03:00,58.96593203168206,59.11064701751642,58.589677484818665,58.898399353027344,13095200,0.0,0.0
2024-07-23 00:00:00-03:00,58.464258779049864,58.464258779049864,57.88540618925927,58.1072998046875,22512000,0.0,0.0
2024-07-24 00:00:00-03:00,58.13624264495035,58.60897509216648,58.088005541419335,58.46426010131836,17817300,0.0,0.0
2024-07-25 00:00:00-03:00,58.36778531284234,59.03346616755152,58.1362420658428,58.43531799316406,17959500,0.0,0.0
2024-07-26 00:00:00-03:00,59.28430473409196,59.5640850829257,58.85980939648076,59.3036003112793,72721200,0.0,0.0
2024-07-29 00:00:00-03:00,59.51584534522074,59.62196918148759,58.99487947303224,59.409725189208984,28005900,0.0,0.0
2024-07-30 00:00:00-03:00,58.87910691038857,58.95628922167667,58.07836067217798,58.09765625,28562300,0.0,0.0
2024-07-31 00:00:00-03:00,58.763335969207695,59.50619913961259,58.61862097851326,59.45796203613281,34433100,0.0,0.0
2024-08-01 00:00:00-03:00,59.67020388080785,59.6894994575566,58.09765301846137,58.12659454345703,40469400,0.0,0.0
2024-08-02 00:00:00-03:00,58.50285065626521,58.70544869717075,57.26796315331134,57.316200256347656,35296000,0.0,0.0
2024-08-05 00:00:00-03:00,56.310001373291016,57.38999938964844,55.900001525878906,57.02000045776367,24635900,2.093798,0.0
2024-08-06 00:00:00-03:00,56.7400016784668,57.52000045776367,56.29999923706055,57.310001373291016,23930200,0.0,0.0
2024-08-07 00:00:00-03:00,57.310001373291016,57.59000015258789,57.02000045776367,57.20000076293945,19243400,0.0,0.0
2024-08-08 00:00:00-03:00,57.029998779296875,57.5,56.81999969482422,56.849998474121094,14584800,0.0,0.0
2024-08-09 00:00:00-03:00,57.119998931884766,57.15999984741211,56.5,57.060001373291016,21989300,0.0,0.0
2024-08-12 00:00:00-03:00,57.099998474121094,57.11000061035156,56.52000045776367,56.77000045776367,18421500,0.0,0.0
2024-08-13 00:00:00-03:00,56.9900016784668,56.9900016784668,56.52000045776367,56.52000045776367,26100900,0.0,0.0
2024-08-14 00:00:00-03:00,55.959999084472656,56.09000015258789,55.47999954223633,56.0,51693500,0.0,0.0
2024-08-15 00:00:00-03:00,55.900001525878906,56.36000061035156,55.689998626708984,56.22999954223633,28153700,0.0,0.0
2024-08-16 00:00:00-03:00,55.95000076293945,56.09000015258789,55.529998779296875,56.08000183105469,44280200,0.0,0.0
2024-08-19 00:00:00-03:00,56.52000045776367,57.52000045776367,56.36000061035156,56.97999954223633,28349600,0.0,0.0
2024-08-20 00:00:00-03:00,57.380001068115234,57.59000015258789,56.810001373291016,57.20000076293945,19475800,0.0,0.0
2024-08-21 00:00:00-03:00,58.25,58.560001373291016,58.099998474121094,58.29999923706055,23200300,0.0,0.0
2024-08-22 00:00:00-03:00,58.2400016784668,58.380001068115234,57.849998474121094,58.380001068115234,17719100,0.0,0.0
2024-08-23 00:00:00-03:00,58.2599983215332,58.380001068115234,57.25,57.400001525878906,24018700,0.0,0.0
2024-08-26 00:00:00-03:00,58.5,58.54999923706055,58.04999923706055,58.04999923706055,17168700,0.0,0.0
2024-08-27 00:00:00-03:00,59.70000076293945,60.13999938964844,59.09000015258789,59.79999923706055,35232600,0.0,0.0
2024-08-28 00:00:00-03:00,59.369998931884766,59.5,58.68000030517578,59.369998931884766,21280300,0.0,0.0
2024-08-29 00:00:00-03:00,59.40999984741211,59.970001220703125,59.099998474121094,59.29999923706055,19175500,0.0,0.0
2024-08-30 00:00:00-03:00,59.119998931884766,59.72999954223633,59.08000183105469,59.58000183105469,36685200,0.0,0.0
2024-09-02 00:00:00-03:00,58.81999969482422,58.880001068115234,58.41999816894531,58.7400016784668,13155000,0.0,0.0
2024-09-03 00:00:00-03:00,57.95000076293945,57.95000076293945,56.470001220703125,56.54999923706055,29504400,0.0,0.0
2024-09-04 00:00:00-03:00,56.70000076293945,57.439998626708984,56.470001220703125,56.9900016784668,19501800,0.0,0.0
2024-09-05 00:00:00-03:00,56.88999938964844,57.63999938964844,56.72999954223633,57.400001525878906,16585500,0.0,0.0
2024-09-06 00:00:00-03:00,57.5,57.52000045776367,56.58000183105469,56.68000030517578,17917900,0.0,0.0
2024-09-09 00:00:00-03:00,57.11000061035156,57.34000015258789,56.66999816894531,56.68000030517578,10204400,0.0,0.0
2024-09-10 00:00:00-03:00,56.84000015258789,56.900001525878906,55.93000030517578,56.0,17580600,0.0,0.0
2024-09-11 00:00:00-03:00,56.7400016784668,57.650001525878906,56.709999084472656,57.59000015258789,25592400,0.0,0.0
2024-09-12 00:00:00-03:00,58.099998474121094,58.540000915527344,57.959999084472656,58.11000061035156,17929800,0.0,0.0
2024-09-13 00:00:00-03:00,58.099998474121094,59.0,58.029998779296875,58.5,15045100,0.0,0.0
2024-09-16 00:00:00-03:00,58.43000030517578,58.54999923706055,58.08000183105469,58.5,10548000,0.0,0.0
2024-09-17 00:00:00-03:00,58.369998931884766,58.54999923706055,57.900001525878906,58.220001220703125,12056600,0.0,0.0
2024-09-18 00:00:00-03:00,57.59000015258789,58.16999816894531,57.45000076293945,57.540000915527344,14429800,0.0,0.0
2024-09-19 00:00:00-03:00,58.56999969482422,58.849998474121094,58.16999816894531,58.22999954223633,19328400,0.0,0.0
2024-09-20 00:00:00-03:00,57.709999084472656,58.15999984741211,56.95000076293945,57.349998474121094,30842600,0.0,0.0
2024-09-23 00:00:00-03:00,57.09000015258789,57.86000061035156,56.599998474121094,57.529998779296875,18164700,0.0,0.0
2024-09-24 00:00:00-03:00,60.209999084472656,60.7400016784668,59.63999938964844,60.34000015258789,44910100,0.0,0.0
2024-09-25 00:00:00-03:00,60.720001220703125,61.25,60.41999816894531,60.61000061035156,21557700,0.0,0.0
2024-09-26 00:00:00-03:00,62.599998474121094,64.37999725341797,62.45000076293945,64.25,61449300,0.0,0.0
2024-09-27 00:00:00-03:00,64.69999694824219,65.04000091552734,63.16999816894531,63.959999084472656,37237900,0.0,0.0
2024-09-30 00:00:00-03:00,65.31999969482422,65.31999969482422,63.5099983215332,63.5099983215332,28980300,0.0,0.0
2024-10-01 00:00:00-03:00,63.5,64.25,63.150001525878906,63.81999969482422,18091500,0.0,0.0
2024-10-02 00:00:00-03:00,64.41999816894531,65.3499984741211,63.970001220703125,64.16999816894531,20310600,0.0,0.0
2024-10-03 00:00:00-03:00,63.630001068115234,63.79999923706055,62.43000030517578,62.939998626708984,26675400,0.0,0.0
2024-10-04 00:00:00-03:00,62.91999816894531,63.0099983215332,62.29999923706055,62.47999954223633,16268300,0.0,0.0
2024-10-07 00:00:00-03:00,62.900001525878906,63.7400016784668,62.439998626708984,63.029998779296875,22467400,0.0,0.0
2024-10-08 00:00:00-03:00,60.810001373291016,61.119998931884766,60.650001525878906,61.119998931884766,38028100,0.0,0.0
2024-10-09 00:00:00-03:00,60.66999816894531,61.060001373291016,60.25,60.959999084472656,22758400,0.0,0.0
2024-10-10 00:00:00-03:00,61.45000076293945,61.45000076293945,60.75,61.25,17192100,0.0,0.0
2024-10-11 00:00:00-03:00,60.9900016784668,62.27000045776367,60.97999954223633,62.130001068115234,20939400,0.0,0.0
2024-10-14 00:00:00-03:00,62.31999969482422,62.52000045776367,61.33000183105469,61.93000030517578,44954000,0.0,0.0
2024-10-15 00:00:00-03:00,61.099998474121094,61.20000076293945,60.56999969482422,61.16999816894531,25559300,0.0,0.0
2024-10-16 00:00:00-03:00,61.93000030517578,62.380001068115234,61.58000183105469,62.34000015258789,29731800,0.0,0.0
2024-10-17 00:00:00-03:00,61.02000045776367,61.31999969482422,60.63999938964844,60.7599983215332,20345200,0.0,0.0
2024-10-18 00:00:00-03:00,61.189998626708984,61.470001220703125,60.459999084472656,60.54999923706055,21823500,0.0,0.0
2024-10-21 00:00:00-03:00,61.349998474121094,61.380001068115234,60.27000045776367,60.33000183105469,19044900,0.0,0.0
2024-10-22 00:00:00-03:00,60.150001525878906,60.65999984741211,59.900001525878906,60.40999984741211,14814000,0.0,0.0
2024-10-23 00:00:00-03:00,59.88999938964844,59.900001525878906,59.150001525878906,59.349998474121094,18289900,0.0,0.0
2024-10-24 00:00:00-03:00,59.34000015258789,59.70000076293945,59.209999084472656,59.70000076293945,11331700,0.0,0.0
